-0.143026,1
-0.123073,0
-0.10312,2
-0.0831665,0
-0.0632134,1
-0.0432602,4
-0.0233071,5
-0.00335399,2
0.0165991,0
0.0365523,0
0.0565054,2
0.0764585,0
0.0964116,1
0.116365,1
0.136318,2
0.156271,0
0.176224,1
